date,precipitation_sum,rain_sum,temp_max,temp_min,wind_speed_max,shortwave_radiation_sum,sunshine_duration,sunshine_hours
2025-01-28,1.4000001,1.4000001,13.3,4.85,21.087673,5.1,26261.467,7.294852
2025-01-29,6.8999996,6.8999996,11.45,4.75,26.680105,6.5,25496.758,7.0824327
2025-01-30,0.0,0.0,11.85,3.8,13.239487,7.37,32094.229,8.915064
2025-01-31,0.3,0.3,11.45,2.15,19.36151,3.09,12209.987,3.391663
2025-02-01,0.1,0.0,2.85,-1.05,19.869423,3.9,12469.906,3.463863
2025-02-02,0.1,0.0,2.0,-1.55,11.521406,3.57,7200.0,2.0
2025-02-03,0.4,0.0,1.1,-2.55,16.85669,4.63,16705.941,4.640539
2025-02-04,0.4,0.0,0.85,-2.7,15.1884165,2.57,5985.6904,1.6626918
2025-02-05,0.2,0.0,2.95,-0.8,10.897063,2.45,0.0,0.0
2025-02-06,1.0,0.2,0.45,-3.95,10.837435,2.1,2034.0164,0.5650045
2025-02-07,0.0,0.0,-0.45,-4.65,18.709612,3.9,6671.9824,1.8533285
2025-02-08,0.0,0.0,-0.3,-5.6,19.201874,6.25,22934.625,6.370729
2025-02-09,0.0,0.0,1.5,-7.1,14.618837,9.33,33153.996,9.209443
2025-02-10,0.0,0.0,1.4,-8.9,12.43434,9.51,33096.574,9.193493
2025-02-11,0.0,0.0,-1.25,-8.7,15.564537,8.65,32446.924,9.013035
2025-02-12,0.0,0.0,2.65,-7.95,13.666967,9.75,33755.805,9.376613
2025-02-13,0.0,0.0,5.5,-7.55,12.632101,9.0,31546.623,8.762951
2025-02-14,0.6,0.3,2.2,-3.8,19.592731,2.43,0.0,0.0
2025-02-15,0.0,0.0,-0.85,-5.7,19.434166,8.81,25438.45,7.066236
2025-02-16,0.6,0.0,-0.55,-7.5,11.414043,10.01,34816.07,9.67113
2025-02-17,0.0,0.0,-1.85,-9.25,8.821836,10.83,35240.062,9.788906
2025-02-18,0.0,0.0,-1.65,-10.55,8.477216,10.91,34125.83,9.479397
2025-02-19,0.2,0.0,0.05,-8.05,16.120806,5.82,8524.8125,2.3680034
2025-02-20,0.1,0.0,0.6,-6.45,9.904906,10.44,34180.59,9.494608
2025-02-21,0.0,0.0,0.4,-9.8,16.03213,11.63,36533.234,10.148121
2025-02-22,0.0,0.0,2.4,-8.0,17.570988,10.14,29454.646,8.181847
2025-02-23,0.0,0.0,5.5,-6.85,17.388409,11.84,37353.46,10.375961
2025-02-24,0.0,0.0,5.15,-2.65,10.4493065,4.96,1744.5537,0.48459825
2025-02-25,0.0,0.0,7.6,-0.35,13.679999,8.89,23921.615,6.644893
2025-02-26,0.0,0.0,9.35,-2.1,13.8037815,11.94,38196.324,10.61009
2025-02-27,0.0,0.0,9.95,-0.95,15.22783,10.58,32400.0,9.0
2025-02-28,7.7999997,7.7999997,3.6,0.8,16.502182,2.05,0.0,0.0
2025-03-01,0.6,0.6,7.4,-1.05,15.506141,9.5,28511.93,7.9199805
2025-03-02,1.7000002,0.5,3.3,-0.15,17.727943,5.27,6914.089,1.9205803
2025-03-03,0.0,0.0,4.55,-0.35,22.845821,4.31,227.3243,0.06314564
2025-03-04,0.0,0.0,9.2,0.4,22.737783,13.53,39270.56,10.908488
2025-03-05,0.0,0.0,13.4,1.5,22.885498,14.09,39395.05,10.943069
2025-03-06,0.0,0.0,18.05,2.95,21.459291,14.21,39519.39,10.977609
2025-03-07,0.0,0.0,17.4,4.35,17.629896,11.91,37092.79,10.303553
2025-03-08,0.0,0.0,16.55,1.65,11.5115595,14.52,39600.0,11.0
2025-03-09,0.0,0.0,15.6,1.6,15.095336,13.16,39600.0,11.0
2025-03-10,0.0,0.0,17.65,4.0,22.55106,13.84,36000.0,10.0
2025-03-11,2.5,2.5,16.45,7.65,25.614449,12.45,35009.54,9.724872
2025-03-12,2.5999997,2.5999997,14.4,6.25,19.440832,10.36,36960.414,10.266782
2025-03-13,5.8,5.8,15.15,8.55,28.56334,6.78,13251.697,3.681027
2025-03-14,3.1000001,3.1000001,10.55,3.05,25.242392,8.0,14720.916,4.0891433
2025-03-15,10.8,1.5000001,9.25,-0.8,20.12461,2.38,0.0,0.0
2025-03-16,0.3,0.1,4.8,-2.35,11.183201,7.3,5400.2744,1.5000762
2025-03-17,0.7,0.0,1.8,-4.15,26.48203,10.99,25200.0,7.0
2025-03-18,0.1,0.0,3.15,-5.85,18.865683,16.51,37585.75,10.440486
2025-03-19,0.0,0.0,7.1,-2.45,17.468348,17.06,40119.773,11.1443815
2025-03-20,0.0,0.0,11.95,-1.7,15.696165,17.52,40638.293,11.288415
2025-03-21,0.0,0.0,12.6,0.25,14.897651,17.6,40880.5,11.355695
2025-03-22,0.0,0.0,14.4,0.6,14.48972,17.5,40688.434,11.302342
2025-03-23,1.1,1.1,11.3,2.65,21.746502,8.51,13941.302,3.8725839
2025-03-24,2.5,2.5,14.5,5.15,20.949713,9.64,23181.293,6.439248
2025-03-25,0.1,0.1,11.1,3.8,12.576836,9.84,17222.469,4.784019
2025-03-26,0.0,0.0,14.45,1.85,10.944532,16.08,43168.87,11.991353
2025-03-27,0.0,0.0,14.05,3.85,14.4415655,15.35,38748.793,10.763554
2025-03-28,0.0,0.0,15.35,3.05,20.234594,16.52,42597.344,11.832596
2025-03-29,0.0,0.0,15.25,5.55,20.61766,17.77,42846.367,11.901769
2025-03-30,1.7,1.7,13.8,5.5,13.902015,9.35,15199.092,4.22197
2025-03-31,9.0,9.0,10.65,7.25,12.304682,4.29,0.0,0.0
2025-04-01,2.1000001,2.1000001,12.75,7.1,19.384087,8.18,11141.262,3.094795
2025-04-02,4.9,4.9,8.45,4.9,20.907913,2.3,0.0,0.0
2025-04-03,0.0,0.0,14.65,3.3,19.388264,15.67,36885.973,10.246103
2025-04-04,0.0,0.0,18.25,4.45,11.431063,19.35,44412.96,12.336933
2025-04-05,7.2,6.6,10.45,0.15,23.893261,12.3,36098.312,10.027309
2025-04-06,2.1,0.0,1.1,-2.1,31.366001,7.51,0.0,0.0
2025-04-07,0.0,0.0,2.15,-2.9,21.510565,12.23,18693.648,5.1926804
2025-04-08,1.3000002,0.39999998,5.3,-1.1,23.241617,15.39,29550.465,8.208463
2025-04-09,0.0,0.0,7.1,-1.3,18.287502,14.58,30328.215,8.424504
2025-04-10,8.399999,2.6,3.3,-1.85,26.882141,19.62,40112.8,11.142445
2025-04-11,11.8,3.6,4.0,-1.05,16.521803,5.21,0.0,0.0
2025-04-12,0.2,0.2,10.95,2.75,15.528064,21.21,46800.0,13.0
2025-04-13,0.0,0.0,18.65,2.0,14.587776,21.94,46800.0,13.0
2025-04-14,0.3,0.3,15.55,8.65,19.626604,6.93,4674.114,1.2983649
2025-04-15,3.7,3.7,12.6,8.25,18.789965,6.14,1367.2336,0.37978712
2025-04-16,0.0,0.0,22.65,8.65,21.655428,20.03,43200.0,12.0
2025-04-17,0.0,0.0,25.75,11.2,17.630812,20.24,46800.0,13.0
2025-04-18,10.400002,10.400002,23.8,12.25,15.376045,22.08,46800.0,13.0
2025-04-19,3.7999995,3.7999995,18.15,11.3,15.96327,12.84,21087.586,5.8576627
2025-04-20,0.0,0.0,21.1,9.9,10.825469,21.07,46906.367,13.029547
2025-04-21,0.0,0.0,22.45,10.5,10.837435,18.78,44676.6,12.410167
2025-04-22,0.1,0.1,23.9,11.15,15.224637,21.82,43938.867,12.205241
2025-04-23,3.0,3.0,21.2,11.5,15.898188,20.56,42756.89,11.876914
2025-04-24,0.0,0.0,22.9,10.5,11.833546,21.04,42407.883,11.779967
2025-04-25,4.0,4.0,19.0,10.6,20.056877,17.06,38862.895,10.795248
2025-04-26,3.8999999,3.8999999,11.6,5.15,19.649702,25.06,46800.0,13.0
2025-04-27,0.0,0.0,11.95,1.35,9.9,25.35,49383.254,13.71757
2025-04-28,0.0,0.0,17.7,3.15,10.1902895,25.46,49893.277,13.859243
2025-04-29,0.0,0.0,20.0,6.15,22.922276,24.4,46221.062,12.839184
2025-04-30,0.0,0.0,19.95,8.7,13.044722,21.04,48743.92,13.539978
2025-05-01,0.0,0.0,18.15,8.4,16.954432,23.15,50472.16,14.020044
2025-05-02,0.0,0.0,20.45,4.45,16.499237,25.28,50535.99,14.037774
2025-05-03,1.1,1.1,23.8,13.45,21.687572,22.45,50240.98,13.955828
2025-05-04,7.2999997,7.2999997,19.75,12.9,22.263315,18.66,42658.473,11.849576
2025-05-05,0.8,0.8,12.5,9.15,13.418153,7.21,2635.9985,0.73222184
2025-05-06,2.6999996,2.6999996,9.7,6.75,15.778518,5.12,0.0,0.0
2025-05-07,0.1,0.1,13.6,7.05,14.33347,10.24,5714.421,1.5873392
2025-05-08,0.0,0.0,9.65,3.35,15.10821,13.3,18233.537,5.0648713
2025-05-09,0.1,0.1,8.4,2.45,11.996699,12.72,22933.69,6.370469
2025-05-10,3.3999999,3.3999999,9.3,3.7,26.509544,6.59,0.0,0.0
2025-05-11,0.9,0.9,11.25,1.3,10.261579,21.28,47691.035,13.24751
2025-05-12,0.8000001,0.8000001,11.3,2.4,14.221139,20.91,40082.13,11.1339245
2025-05-13,0.8,0.8,14.5,3.65,14.275713,24.97,51958.785,14.432996
2025-05-14,1.6,1.6,14.55,5.15,23.051247,18.19,34657.742,9.627151
2025-05-15,7.6,7.6,11.35,3.25,23.417301,8.1,2504.547,0.69570756
2025-05-16,0.0,0.0,12.5,1.4,17.673029,18.23,38098.36,10.582877
2025-05-17,0.7,0.7,12.5,3.85,18.382044,18.89,45804.99,12.723608
2025-05-18,1.0000001,1.0000001,12.45,6.45,15.767219,15.9,22232.062,6.175573
2025-05-19,4.4,4.4,10.5,5.45,16.813387,15.21,31523.266,8.756463
2025-05-20,0.1,0.1,14.45,5.9,23.464987,14.52,27482.951,7.634153
2025-05-21,0.4,0.4,20.15,8.8,17.076298,24.55,54000.0,15.0
2025-05-22,0.0,0.0,21.15,11.1,16.560978,24.04,52190.18,14.4972725
2025-05-23,5.7999988,5.7999988,14.0,9.2,18.329973,8.83,2108.971,0.58582526
2025-05-24,7.4999995,7.4999995,10.65,7.5,18.469963,7.85,103.75294,0.02882026
2025-05-25,0.8,0.8,12.2,5.75,12.125642,10.75,974.96704,0.27082416
2025-05-26,0.0,0.0,17.4,6.7,13.672893,17.64,31729.86,8.813849
2025-05-27,0.90000004,0.90000004,17.3,8.2,18.051228,16.59,27014.56,7.5040445
2025-05-28,7.9,7.9,15.2,10.9,18.845062,6.19,5.207176,0.0014464378
2025-05-29,4.2999997,4.2999997,15.9,10.45,20.237797,11.75,17307.766,4.8077126
2025-05-30,0.0,0.0,18.3,9.8,19.862083,29.07,54000.0,15.0
2025-05-31,3.1,3.1,21.65,11.65,13.779114,21.29,44847.35,12.457598
2025-06-01,0.3,0.3,23.65,13.7,13.18308,22.82,45377.703,12.604918
2025-06-02,1.3000001,1.3000001,25.6,16.0,19.627428,24.09,45769.562,12.713767
2025-06-03,15.3,15.3,19.8,14.6,15.39184,11.48,10540.364,2.9278789
2025-06-04,0.0,0.0,24.35,14.0,16.59225,25.23,44290.688,12.302969
2025-06-05,0.0,0.0,28.2,17.25,21.573734,27.51,54224.0,15.0622225
2025-06-06,1.8,1.8,28.45,17.2,21.06077,27.32,54211.734,15.058815
2025-06-07,0.5,0.5,29.7,17.75,20.501833,25.55,54000.0,15.0
2025-06-08,1.1,1.1,26.2,16.3,18.921415,21.95,46593.316,12.942588
2025-06-09,0.3,0.3,18.1,11.9,22.346838,26.89,50400.0,14.0
2025-06-10,0.0,0.0,20.5,8.85,11.16145,26.83,51008.4,14.169
2025-06-11,3.8999996,3.8999996,18.7,13.25,23.431133,20.9,48129.22,13.369227
2025-06-12,0.0,0.0,19.7,10.9,20.49314,26.8,54163.355,15.045377
2025-06-13,0.8,0.8,16.3,9.45,17.873556,17.56,30893.99,8.581664
2025-06-14,0.6,0.6,19.5,10.65,21.67487,24.58,54156.64,15.043511
2025-06-15,0.0,0.0,23.85,10.7,13.849477,29.24,54591.156,15.16421
2025-06-16,0.0,0.0,27.45,10.8,16.676977,29.74,54591.023,15.164173
2025-06-17,0.70000005,0.70000005,23.8,15.3,19.507383,21.08,36746.27,10.207297
2025-06-18,0.0,0.0,26.1,12.85,17.34083,28.99,52506.773,14.585215
2025-06-19,0.5,0.5,23.9,15.8,22.900356,19.49,35017.996,9.7272215
2025-06-20,0.0,0.0,19.25,10.55,25.035532,24.41,54603.89,15.1677475
2025-06-21,0.0,0.0,21.45,10.4,18.329973,27.17,50223.75,13.951041
2025-06-22,0.0,0.0,25.2,11.95,27.788874,23.44,53812.207,14.947835
2025-06-23,0.0,0.0,29.2,11.0,19.90852,27.0,52209.793,14.50272
2025-06-24,8.700001,8.700001,23.6,16.2,26.935722,27.04,46800.0,13.0
2025-06-25,0.3,0.3,26.65,14.8,30.12514,25.66,53688.72,14.913533
2025-06-26,0.0,0.0,24.7,15.55,18.435726,29.68,54223.28,15.062022
2025-06-27,2.0,2.0,25.65,16.35,24.412407,21.96,43503.117,12.084199
2025-06-28,3.1,3.1,21.2,14.6,26.85863,18.47,46509.812,12.919393
2025-06-29,1.9000001,1.9000001,26.25,15.45,23.245102,21.69,39515.33,10.9764805
2025-06-30,0.1,0.1,23.1,15.95,23.304268,28.86,54283.043,15.078623
2025-07-01,0.0,0.0,22.6,11.6,18.98552,29.27,54313.168,15.086991
2025-07-02,0.0,0.0,27.8,13.1,11.91948,29.22,54020.45,15.00568
2025-07-03,0.0,0.0,32.7,15.8,13.767352,29.42,54000.0,15.0
2025-07-04,0.5,0.5,24.35,13.85,16.478603,19.11,31216.39,8.67122
2025-07-05,0.0,0.0,24.55,11.1,12.346741,29.23,54000.0,15.0
2025-07-06,0.0,0.0,29.05,14.9,11.966953,28.45,54000.0,15.0
2025-07-07,1.8000001,1.8000001,30.65,18.2,16.507088,24.31,48440.914,13.45581
2025-07-08,9.200001,9.200001,26.3,16.95,19.313757,21.18,38191.957,10.608877
2025-07-09,12.6,12.6,22.35,15.35,20.418695,19.2,32995.203,9.165334
2025-07-10,65.999985,65.999985,15.65,13.35,31.363934,4.22,4346.7793,1.2074387
2025-07-11,0.0,0.0,20.6,11.75,22.945587,24.69,49177.684,13.660468
2025-07-12,0.0,0.0,23.05,11.7,11.090103,26.7,54000.0,15.0
2025-07-13,0.0,0.0,24.75,13.75,10.440001,24.6,54000.0,15.0
2025-07-14,1.7,1.7,25.85,15.6,16.279802,25.65,49776.08,13.826689
2025-07-15,0.5,0.5,25.3,16.45,13.491597,22.64,50400.67,14.000187
2025-07-16,6.9,6.9,21.7,15.85,19.468311,19.15,32950.996,9.153054
2025-07-17,6.4,6.4,22.3,12.8,12.886039,21.82,37623.207,10.450891
2025-07-18,8.5,8.5,21.5,14.6,18.930832,15.27,32051.955,8.903321
2025-07-19,3.2,3.2,19.0,14.8,18.014393,10.41,11888.048,3.3022356
2025-07-20,5.2,5.2,23.3,15.25,21.060768,19.8,46475.348,12.909819
2025-07-21,0.6,0.6,26.85,16.1,11.609651,24.84,54000.0,15.0
2025-07-22,1.0,1.0,24.15,18.45,20.523155,19.9,45428.04,12.618899
2025-07-23,0.0,0.0,24.5,16.25,15.841023,25.99,54000.0,15.0
2025-07-24,0.1,0.1,27.2,17.4,12.979984,25.37,52449.28,14.569244
2025-07-25,5.6,5.6,25.5,18.15,12.961249,17.88,31216.684,8.671301
2025-07-26,1.4000001,1.4000001,25.5,18.3,13.089354,20.46,37724.17,10.478936
2025-07-27,5.1000004,5.1000004,25.25,18.2,14.22,14.57,18344.277,5.0956326
2025-07-28,4.1,4.1,24.9,17.3,18.030573,22.12,52034.566,14.454046
2025-07-29,0.4,0.4,21.95,16.5,16.913296,14.7,26333.54,7.314872
2025-07-30,0.4,0.4,22.65,15.25,18.610641,19.4,53635.055,14.898626
2025-07-31,0.1,0.1,23.7,12.75,11.656998,23.15,54000.0,15.0
2025-08-01,0.4,0.4,23.55,12.65,14.49531,23.27,53968.516,14.991255
2025-08-02,0.0,0.0,26.8,15.6,12.251905,23.57,53804.637,14.945732
2025-08-03,1.3,1.3,28.8,16.7,13.748513,22.19,51065.79,14.184941
2025-08-04,6.2,6.2,24.0,15.7,12.367716,17.15,42160.145,11.711151
2025-08-05,0.0,0.0,25.75,13.7,11.525623,21.12,52068.176,14.463382
2025-08-06,1.5,1.5,20.5,14.9,18.431332,13.73,30733.855,8.537182
2025-08-07,0.0,0.0,22.35,11.0,10.182337,24.99,52894.21,14.692837
2025-08-08,0.0,0.0,26.7,12.6,16.04526,24.37,48365.652,13.434903
2025-08-09,0.0,0.0,27.65,16.15,12.221456,22.66,47522.156,13.200599
2025-08-10,6.0,6.0,31.1,17.25,16.42247,19.25,45943.45,12.76207
2025-08-11,0.0,0.0,21.75,14.9,15.631007,22.16,48833.805,13.564946
2025-08-12,0.0,0.0,23.4,10.9,9.059205,24.51,50308.742,13.97465
2025-08-13,0.0,0.0,26.8,13.7,11.753876,24.1,49630.895,13.78636
2025-08-14,0.0,0.0,29.0,15.6,12.0653715,23.67,48957.62,13.5993395
2025-08-15,0.0,0.0,28.55,15.35,14.835537,23.2,48288.945,13.413596
2025-08-16,0.0,0.0,29.75,16.9,12.172312,23.77,48377.434,13.438176
2025-08-17,0.0,0.0,24.55,17.15,14.410121,20.16,45009.324,12.50259
2025-08-18,0.0,0.0,20.15,12.9,14.978984,17.04,40220.758,11.172433
2025-08-19,0.0,0.0,22.85,10.1,7.3469996,22.91,47257.367,13.127047
2025-08-20,0.0,0.0,25.45,12.9,18.108572,18.97,41081.8,11.411612
2025-08-21,14.300001,14.300001,23.05,14.55,11.091564,11.52,25913.568,7.1982136
2025-08-22,18.7,18.7,17.1,15.4,18.553972,4.51,0.0,0.0
2025-08-23,0.0,0.0,17.35,10.9,18.145212,16.42,34982.742,9.717428
2025-08-24,2.1999998,2.1999998,15.5,9.15,22.256763,14.7,35197.21,9.777003
2025-08-25,0.2,0.2,17.15,8.65,23.039999,18.72,41805.844,11.612735
2025-08-26,0.0,0.0,19.35,11.5,19.270092,17.22,40809.34,11.335928
2025-08-27,0.0,0.0,23.5,10.6,12.661564,20.63,46800.0,13.0
2025-08-28,0.0,0.0,27.5,14.65,16.601036,21.29,46800.0,13.0
2025-08-29,0.0,0.0,28.35,17.45,16.981165,21.12,46800.0,13.0
2025-08-30,0.0,0.0,28.4,16.1,15.206538,20.33,46800.0,13.0
2025-08-31,0.5,0.5,25.95,16.25,15.611304,16.7,42746.5,11.874028
2025-09-01,0.0,0.0,25.8,16.9,12.620554,17.77,35015.84,9.726623
2025-09-02,0.0,0.0,28.05,15.5,11.013882,19.9,46786.31,12.996197
2025-09-03,0.0,0.0,27.5,17.05,9.919618,18.91,46661.582,12.961551
2025-09-04,0.0,0.0,27.05,16.4,8.29173,17.25,41353.805,11.487168
2025-09-05,0.0,0.0,29.45,16.85,12.594856,19.24,46410.504,12.891807
2025-09-06,0.0,0.0,28.0,16.05,12.93247,19.44,45240.42,12.566784
2025-09-07,0.0,0.0,24.9,16.25,12.585848,16.3,34143.113,9.484199
2025-09-08,0.0,0.0,23.9,13.55,16.344357,18.52,46025.23,12.784786
2025-09-09,1.4000001,1.4000001,22.0,13.4,13.666967,12.23,19042.443,5.2895675
2025-09-10,0.0,0.0,24.1,12.65,23.138927,18.34,45129.664,12.536017
2025-09-11,16.8,16.8,19.5,15.25,26.178707,3.99,0.0,0.0
2025-09-12,7.2999997,7.2999997,22.1,14.9,11.609651,15.83,33387.734,9.27437
2025-09-13,0.0,0.0,20.5,13.65,15.130711,10.5,20571.088,5.714191
2025-09-14,7.3,7.3,22.4,14.05,22.539564,14.05,30453.191,8.45922
2025-09-15,12.300003,12.300003,18.55,13.7,14.944336,13.51,35646.938,9.901927
2025-09-16,2.3000002,2.3000002,20.45,13.5,15.463246,10.12,24512.928,6.8091464
2025-09-17,2.2,2.2,16.85,10.5,16.23596,15.84,42716.15,11.865597
2025-09-18,0.2,0.2,17.25,8.9,18.083506,15.25,42627.324,11.840923
2025-09-19,0.70000005,0.70000005,20.3,12.0,19.523985,10.56,33070.266,9.186185
2025-09-20,0.0,0.0,24.25,13.55,13.971757,16.5,42447.516,11.790977
2025-09-21,0.0,0.0,26.4,15.25,14.145756,16.66,42360.445,11.76679
2025-09-22,0.0,0.0,26.25,16.1,14.490838,16.12,42271.36,11.742044
2025-09-23,2.7,2.7,18.0,11.65,14.458382,9.28,25808.73,7.1690917
2025-09-24,10.0,10.0,11.4,8.75,19.494091,1.92,0.0,0.0
2025-09-25,0.0,0.0,13.4,4.8,19.672771,16.51,41607.16,11.557545
2025-09-26,0.0,0.0,14.05,5.0,19.023878,16.32,41653.79,11.570497
2025-09-27,0.0,0.0,15.8,3.9,12.157663,15.77,37743.94,10.484428
2025-09-28,0.1,0.1,13.35,6.85,13.036026,11.81,33093.91,9.192753
2025-09-29,6.6000004,6.6000004,10.1,6.6,15.539537,4.76,0.0,0.0
2025-09-30,6.1,6.1,9.85,6.75,18.595839,5.75,1232.0895,0.34224707
2025-10-01,6.0999994,6.0999994,8.25,4.9,19.486609,6.35,6077.834,1.6882873
2025-10-02,1.7,1.7,7.8,2.45,15.210799,7.88,17476.154,4.8544874
2025-10-03,0.0,0.0,7.4,1.1,13.954354,7.25,12100.574,3.3612707
2025-10-04,0.8,0.8,9.85,4.55,15.3686695,5.13,1677.6226,0.46600628
2025-10-05,1.3000001,1.3000001,12.35,6.65,25.020645,7.61,19188.69,5.3301916
2025-10-06,0.3,0.3,12.8,5.9,10.304115,8.01,12973.524,3.6037567
2025-10-07,0.0,0.0,11.5,3.95,10.8792095,7.05,16022.339,4.4506497
2025-10-08,0.2,0.2,13.4,6.0,15.315873,8.35,23858.578,6.6273828
2025-10-09,0.1,0.1,14.2,5.65,16.615667,9.6,26914.709,7.476308
2025-10-10,2.4,2.4,10.35,7.8,23.598541,2.49,330.6759,0.091854416
2025-10-11,1.7,1.7,12.4,6.55,20.518421,4.15,6371.455,1.7698486
2025-10-12,0.90000004,0.90000004,12.1,9.55,24.265308,4.54,1713.372,0.47593665
2025-10-13,1.0,1.0,10.6,3.75,20.219378,9.37,36893.965,10.248323
2025-10-14,0.6,0.6,9.05,3.2,18.254698,8.97,34417.38,9.560383
2025-10-15,0.1,0.1,9.95,2.75,10.662626,7.96,26501.129,7.361425
2025-10-16,0.0,0.0,11.45,4.15,14.288191,7.07,16003.664,4.445462
2025-10-17,0.0,0.0,12.85,6.6,17.48596,7.2,18000.0,5.0
2025-10-18,1.4000001,1.4000001,9.1,4.55,26.368616,6.08,24367.166,6.768657
2025-10-19,0.0,0.0,7.9,1.6,25.216064,10.35,34768.41,9.657891
2025-10-20,0.0,0.0,7.75,-1.9,12.638513,11.13,36000.0,10.0
2025-10-21,0.0,0.0,11.85,0.1,16.546297,10.82,35966.25,9.990625
2025-10-22,0.0,0.0,15.95,5.15,15.542662,9.7,33392.79,9.275775
2025-10-23,0.3,0.3,18.0,8.2,22.277134,8.98,34929.027,9.702508
2025-10-24,7.9999995,7.9999995,13.2,7.65,27.388998,2.7,8355.088,2.3208578
2025-10-25,0.0,0.0,10.85,5.1,27.394321,9.14,34351.223,9.5420065
2025-10-26,0.1,0.1,11.7,4.35,18.307865,8.31,35470.492,9.852915
2025-10-27,4.3999996,4.3999996,8.85,4.0,20.247398,5.9,24570.822,6.825228
2025-10-28,5.7,4.5,8.7,4.0,28.265158,6.21,25883.496,7.18986
2025-10-29,2.0,2.0,11.9,6.6,25.60053,6.94,28211.387,7.8364964
2025-10-30,3.0,3.0,15.0,6.8,27.612844,7.39,24402.938,6.7785935
2025-10-31,0.0,0.0,11.2,4.85,24.31666,9.05,34788.97,9.663603
2025-11-01,0.0,0.0,12.6,0.75,16.423458,8.52,34587.77,9.607714
2025-11-02,0.1,0.1,15.9,5.95,15.861461,5.99,23891.547,6.636541
2025-11-03,9.9,9.9,18.4,9.7,17.637245,6.49,24934.217,6.9261713
2025-11-04,2.5,2.5,10.1,6.8,20.917982,3.21,3600.0,1.0
2025-11-05,0.0,0.0,10.9,3.45,10.765445,7.76,32683.256,9.078682
2025-11-06,0.0,0.0,11.45,5.05,16.485485,5.41,26078.592,7.2440534
2025-11-07,0.0,0.0,9.6,2.85,13.369771,6.97,32207.916,8.946643
2025-11-08,0.0,0.0,7.8,4.8,16.755476,3.39,1735.6227,0.4821174
2025-11-09,2.3,2.3,10.3,6.25,12.283599,2.3,2227.6775,0.6187993
2025-11-10,0.2,0.2,10.1,4.45,14.481893,6.0,30056.174,8.348937
2025-11-11,1.3,1.3,8.55,3.45,14.935662,3.78,10021.603,2.7837784
2025-11-12,4.2,4.2,8.9,4.4,14.260953,3.52,9808.768,2.7246578
2025-11-13,0.0,0.0,10.2,2.2,16.075521,6.87,30602.023,8.500562
2025-11-14,0.0,0.0,13.2,4.1,18.144321,6.03,29818.818,8.283005
2025-11-15,0.6,0.6,9.95,3.65,25.687078,3.42,14400.0,4.0
2025-11-16,3.4999995,3.4999995,10.05,3.8,17.214249,2.52,7236.68,2.010189
2025-11-17,5.8,5.8,12.85,7.65,32.156082,1.2,0.0,0.0
2025-11-18,2.9999998,2.5999997,4.3,-1.4,23.815842,5.06,21096.787,5.8602185
2025-11-19,0.0,0.0,4.35,-2.35,17.337091,6.47,29191.848,8.108847
2025-11-20,0.0,0.0,4.5,-1.4,16.348322,2.41,7202.9053,2.000807
2025-11-21,7.9,5.7,3.55,-0.25,20.793701,0.63,0.0,0.0
2025-11-22,7.0000005,0.20000002,-0.3,-1.0,15.629971,2.31,0.0,0.0
2025-11-23,5.3999996,0.0,1.15,-0.95,17.604149,3.42,0.0,0.0
2025-11-24,0.3,0.0,0.05,-2.0,19.862083,5.53,28562.418,7.934005
2025-11-25,4.0,2.9,3.75,0.75,16.767075,2.31,2227.4153,0.6187265
2025-11-26,0.0,0.0,7.4,1.25,17.069656,3.96,20626.043,5.7294564
2025-11-27,0.0,0.0,2.65,-0.25,17.505404,2.62,6057.2637,1.6825732
2025-11-28,0.0,0.0,2.55,0.6,10.717182,2.15,1385.7988,0.3849441
2025-11-29,0.0,0.0,4.7,0.55,11.634741,2.83,825.63354,0.22934265
2025-11-30,0.0,0.0,5.95,4.5,12.284916,1.69,0.0,0.0
2025-12-01,1.2,1.2,5.15,2.8,10.957847,1.14,0.0,0.0
2025-12-02,0.0,0.0,4.75,2.6,9.984729,1.57,0.0,0.0
2025-12-03,0.1,0.1,5.65,4.0,11.833546,1.79,0.0,0.0
2025-12-04,0.6,0.6,7.0,3.45,12.791403,2.83,14400.0,4.0
2025-12-05,0.0,0.0,9.0,5.6,21.46835,2.16,1657.4158,0.46039328
2025-12-06,0.0,0.0,5.15,0.1,20.875343,3.07,14906.77,4.1407695
2025-12-07,0.5,0.3,2.75,-0.5,14.410121,1.61,212.6072,0.059057552
2025-12-08,0.0,0.0,7.9,1.6,14.7039175,4.23,18000.0,5.0
2025-12-09,4.8,4.8,8.25,3.1,21.661411,1.13,0.0,0.0
2025-12-10,0.4,0.4,10.4,6.3,17.589418,4.02,25200.0,7.0
2025-12-11,1.3000001,1.3000001,7.25,4.65,17.355772,0.72,0.0,0.0
2025-12-12,0.8000001,0.8000001,6.6,4.9,19.387428,1.11,0.0,0.0
2025-12-13,0.2,0.2,5.25,0.35,16.396805,1.16,0.0,0.0
2025-12-14,0.90000004,0.90000004,5.05,0.3,23.871555,1.76,3600.0,1.0
2025-12-15,0.0,0.0,5.85,0.2,19.087639,4.39,22888.582,6.3579392
2025-12-16,0.0,0.0,5.8,-1.3,13.169555,4.53,23721.855,6.589404
2025-12-17,0.0,0.0,8.3,1.2,19.468311,4.24,25200.0,7.0
2025-12-18,0.0,0.0,6.9,2.15,14.978984,3.81,22366.52,6.212922
